#category	#chromosome	#contig_1	#contig_2	#window	#interactions per 100kb
distal_heterochromatin	centromere_3	3R_5	3L_4	100000-150000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	1200000-1250000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	1300000-1350000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	1400000-1450000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	1650000-1700000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	1750000-1800000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	250000-300000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	500000-550000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	50000-100000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	550000-600000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	800000-850000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_4	950000-1000000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3L_5	100000-150000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	10250000-10300000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	10500000-10550000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	10700000-10750000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	10950000-11000000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	11300000-11350000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	11400000-11450000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	11850000-11900000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	11950000-12000000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	12000000-12050000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	1250000-1300000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	1350000-1400000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	13950000-14000000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	14550000-14600000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	14850000-14900000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	14950000-15000000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	150000-200000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	15400000-15450000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	15800000-15850000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	17600000-17650000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	18350000-18400000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	18750000-18800000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	200000-250000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	20200000-20250000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	20800000-20850000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	22000000-22050000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	2250000-2300000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	22750000-22800000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	22850000-22900000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	2300000-2350000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	23050000-23100000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	23100000-23150000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	23400000-23450000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	24600000-24650000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	24800000-24850000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	2500000-2550000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	25600000-25650000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	25900000-25950000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	2600000-2650000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	26250000-26300000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	26450000-26500000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	26800000-26850000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	26950000-27000000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3000000-3050000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	300000-350000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3100000-3150000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3200000-3250000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3500000-3550000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3700000-3750000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3750000-3800000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3800000-3850000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	3950000-4000000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	4350000-4400000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	450000-500000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	4850000-4900000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	5200000-5250000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	550000-600000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	5600000-5650000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	5700000-5750000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	5800000-5850000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	600000-650000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	6600000-6650000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	6850000-6900000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	6900000-6950000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	7150000-7200000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	7250000-7300000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	750000-800000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	7650000-7700000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	7850000-7900000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	800000-850000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	8400000-8450000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	8850000-8900000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	9000000-9050000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	9200000-9250000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	9450000-9500000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	9750000-9800000	1.926281217794986
euchromatin	centromere_3	3R_5	3R_28	9850000-9900000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	0-50000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	1000000-1050000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	1300000-1350000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	150000-200000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	200000-250000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	450000-500000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	500000-550000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	800000-850000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	900000-950000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold1	950000-1000000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	0-50000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	1000000-1050000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	1250000-1300000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	1400000-1450000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	1500000-1550000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	1600000-1650000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	300000-350000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	400000-450000	1.926281217794986
distal_heterochromatin	centromere_3	3R_5	3_scaffold2	50000-100000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	4_2	0-50000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	100000-150000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	1050000-1100000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	1200000-1250000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	400000-450000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	500000-550000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	50000-100000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	600000-650000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	750000-800000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	850000-900000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	900000-950000	1.926281217794986
euchromatin	centromere_3	3R_5	4_2	950000-1000000	1.926281217794986
centromere	centromere_3	3R_5	Contig119	0-50000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Contig5	300000-350000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	10050000-10100000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	10100000-10150000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	10300000-10350000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	11050000-11100000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	12350000-12400000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	13800000-13850000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	14850000-14900000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	17450000-17500000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	19700000-19750000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	19850000-19900000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	20700000-20750000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	21250000-21300000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	21550000-21600000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	4600000-4650000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	7850000-7900000	1.926281217794986
euchromatin	centromere_3	3R_5	X_1	9650000-9700000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	X_7	400000-450000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_Contig10	250000-300000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_Contig140	300000-350000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_Contig140	650000-700000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_Contig17	300000-350000	1.926281217794986
inter-proximal_heterochromatin	centromere_3	3R_5	Y_Contig2	750000-800000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_Contig33	100000-150000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold4	1600000-1650000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold4	1900000-1950000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold4	2900000-2950000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold4	3000000-3050000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold4	700000-750000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold5	400000-450000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold6	0-50000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold7	1750000-1800000	1.926281217794986
inter-distal_heterochromatin	centromere_3	3R_5	Y_scaffold7	1950000-2000000	1.926281217794986
centromere	centromere_4	Contig119	Contig79	50000-70181	211.05078431974604
centromere	centromere_4	Contig119	Contig79	0-50000	193.79432246523413
inter-distal_heterochromatin	centromere_4	Contig119	Y_Contig97	0-34309	189.3177945872544
euchromatin	centromere_4	Contig119	4_2	1250000-1300000	146.9429478033094
inter-proximal_heterochromatin	centromere_4	Contig119	Contig102	0-4967	128.62540401721748
inter-proximal_heterochromatin	centromere_4	Contig119	3R_2	0-3452	92.53800430960591
centromere	centromere_4	Contig119	Y_Contig26	50000-100000	72.4066699320655
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	250000-300000	59.62902229699512
inter-proximal_heterochromatin	centromere_4	Contig119	Contig103	0-7153	59.544469150800985
inter-proximal_heterochromatin	centromere_4	Contig119	Contig95	0-17404	55.0634091375706
centromere	centromere_4	Contig119	Y_Contig26	100000-139957	47.96774395626692
inter-proximal_heterochromatin	centromere_4	Contig119	Contig96	0-19727	43.18158745229173
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold2	650000-700000	38.33294290521115
euchromatin	centromere_4	Contig119	4_2	150000-200000	38.33294290521115
inter-proximal_heterochromatin	centromere_4	Contig119	3Cen_50_D1686_1	0-5642	37.74562104180073
centromere	centromere_4	Contig119	Y_Contig26	0-50000	34.07372702685436
inter-proximal_heterochromatin	centromere_4	Contig119	Contig83	0-15769	33.76257117094295
euchromatin	centromere_4	Contig119	4_2	200000-250000	29.81451114849756
euchromatin	centromere_4	Contig119	4_2	400000-450000	27.684903209319167
euchromatin	centromere_4	Contig119	4_2	700000-750000	27.684903209319167
inter-distal_heterochromatin	centromere_4	Contig119	Y_Contig22	150000-157794	27.32368410544518
inter-proximal_heterochromatin	centromere_4	Contig119	3Cen_27_D1777	0-11973	26.68012953117511
inter-proximal_heterochromatin	centromere_4	Contig119	Contig31	0-27958	26.66008937379065
centromere	centromere_4	Contig119	tig00057289	0-24561	26.01206716963964
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	650000-700000	25.555295270140768
euchromatin	centromere_4	Contig119	4_2	350000-400000	25.555295270140768
inter-distal_heterochromatin	centromere_4	Contig119	Y_scaffold7	1550000-1600000	25.555295270140768
inter-distal_heterochromatin	centromere_4	Contig119	2R_16	550000-600000	23.42568733096237
inter-distal_heterochromatin	centromere_4	Contig119	2R_16	650000-700000	23.42568733096237
euchromatin	centromere_4	Contig119	X_1	100000-150000	23.42568733096237
inter-proximal_heterochromatin	centromere_4	Contig119	Y_Contig2	500000-550000	23.42568733096237
inter-distal_heterochromatin	centromere_4	Contig119	3L_8	0-9398	22.660224932734597
inter-distal_heterochromatin	centromere_4	Contig119	2R_16	500000-550000	21.296079391783973
euchromatin	centromere_4	Contig119	4_2	500000-550000	21.296079391783973
euchromatin	centromere_4	Contig119	4_2	50000-100000	21.296079391783973
euchromatin	centromere_4	Contig119	4_2	750000-800000	21.296079391783973
inter-distal_heterochromatin	centromere_4	Contig119	3L_1	24150000-24200000	19.166471452605574
euchromatin	centromere_4	Contig119	4_2	250000-300000	19.166471452605574
euchromatin	centromere_4	Contig119	4_2	450000-500000	19.166471452605574
euchromatin	centromere_4	Contig119	4_2	950000-1000000	19.166471452605574
inter-proximal_heterochromatin	centromere_4	Contig119	id=139401_0	0-11405	18.672581667500197
inter-proximal_heterochromatin	centromere_4	Contig119	Contig145	50000-99622	17.166643337055316
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	200000-250000	17.03686351342718
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	500000-550000	17.03686351342718
inter-distal_heterochromatin	centromere_4	Contig119	Y_Contig100	0-6306	16.885568816828396
inter-distal_heterochromatin	centromere_4	Contig119	Contig94	0-12855	16.566378367782164
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	150000-200000	14.90725557424878
euchromatin	centromere_4	Contig119	4_2	600000-650000	14.90725557424878
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	700000-724820	12.870313895115213
inter-distal_heterochromatin	centromere_4	Contig119	2R_16	400000-450000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	2R_16	600000-650000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	300000-350000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	600000-650000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	2R_20	1250000-1300000	12.777647635070384
euchromatin	centromere_4	Contig119	2R_21	4200000-4250000	12.777647635070384
euchromatin	centromere_4	Contig119	3L_1	21300000-21350000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	1950000-2000000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	2200000-2250000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	2550000-2600000	12.777647635070384
euchromatin	centromere_4	Contig119	4_2	1200000-1250000	12.777647635070384
euchromatin	centromere_4	Contig119	4_2	800000-850000	12.777647635070384
euchromatin	centromere_4	Contig119	4_2	850000-900000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	Y_scaffold7	700000-750000	12.777647635070384
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	2800000-2808589	12.397298516581658
inter-distal_heterochromatin	centromere_4	Contig119	Y_scaffold5	650000-686231	11.755722663897753
inter-proximal_heterochromatin	centromere_4	Contig119	3R_6	0-45849	11.612074086558035
inter-distal_heterochromatin	centromere_4	Contig119	Y_Contig70	0-28820	11.084010786841068
inter-proximal_heterochromatin	centromere_4	Contig119	Contig11	300000-338657	11.017967970501577
euchromatin	centromere_4	Contig119	2L_2	500000-550000	10.648039695891987
euchromatin	centromere_4	Contig119	2L_2	550000-600000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	2R_16	350000-400000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	2R_18	550000-600000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	2R_19	100000-150000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	3L_10	800000-850000	10.648039695891987
centromere	centromere_4	Contig119	3R_5	0-50000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	200000-250000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	2250000-2300000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	450000-500000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	650000-700000	10.648039695891987
inter-distal_heterochromatin	centromere_4	Contig119	3_scaffold1	900000-950000	10.648039695891987
distal_heterochromatin	centromere_4	Contig119	4_2	0-50000	10.648039695891987
