Transposon	position	bdgp_1	bdgp_2	wt_1	wt_2
G2_DM	1701	6	5	0	1
G2_DM	1702	6	5	0	1
G2_DM	1703	6	5	0	1
G2_DM	1704	6	5	0	1
G2_DM	1705	6	5	0	1
G2_DM	1706	6	5	0	1
G2_DM	1707	6	5	1	1
G2_DM	1708	6	5	1	1
G2_DM	1709	6	5	1	1
G2_DM	1710	6	5	1	1
G2_DM	1711	6	5	1	1
G2_DM	1712	5	5	1	1
G2_DM	1713	4	5	1	1
G2_DM	1714	4	5	1	1
G2_DM	1715	4	5	1	1
G2_DM	1716	4	5	1	1
G2_DM	1717	4	5	1	1
G2_DM	1718	4	5	1	1
G2_DM	1719	4	5	1	1
G2_DM	1720	3	5	1	1
G2_DM	1721	3	5	1	1
G2_DM	1722	3	5	1	1
G2_DM	1723	3	5	1	1
G2_DM	1724	3	5	1	1
G2_DM	1725	3	5	1	1
G2_DM	1726	3	5	1	1
G2_DM	1727	4	5	1	1
G2_DM	1728	5	5	1	1
G2_DM	1729	5	4	1	1
G2_DM	1730	5	4	1	1
G2_DM	1731	4	4	1	1
G2_DM	1732	4	4	1	1
G2_DM	1733	4	4	1	1
G2_DM	1734	4	4	1	1
G2_DM	1735	4	4	1	1
G2_DM	1736	4	4	1	1
G2_DM	1737	4	4	1	1
G2_DM	1738	4	4	1	1
G2_DM	1739	4	4	1	1
G2_DM	1740	4	4	1	0
G2_DM	1741	4	4	1	0
G2_DM	1742	4	4	1	0
G2_DM	1743	4	4	1	0
G2_DM	1744	4	4	1	0
G2_DM	1745	4	4	1	0
G2_DM	1746	4	4	1	0
G2_DM	1747	4	4	1	0
G2_DM	1748	4	4	1	0
G2_DM	1749	4	4	1	0
G2_DM	1750	4	4	1	0
G2_DM	1751	4	3	1	0
G2_DM	1752	4	3	1	0
G2_DM	1753	4	3	1	0
G2_DM	1754	4	3	1	0
G2_DM	1755	4	3	1	0
G2_DM	1756	4	3	1	0
G2_DM	1757	4	3	1	0
G2_DM	1758	3	3	1	0
G2_DM	1759	2	3	1	0
G2_DM	1760	2	3	1	0
G2_DM	1761	2	3	1	0
G2_DM	1762	2	3	1	0
G2_DM	1763	2	3	1	0
G2_DM	1764	2	3	1	0
G2_DM	1765	2	3	1	0
G2_DM	1766	2	3	1	0
G2_DM	1767	2	3	1	0
G2_DM	1768	2	3	1	0
G2_DM	1769	2	3	1	0
G2_DM	1770	2	3	1	0
G2_DM	1771	2	3	1	0
G2_DM	1772	2	3	1	0
G2_DM	1773	2	3	1	0
G2_DM	1774	2	3	1	0
G2_DM	1775	2	2	1	0
G2_DM	1776	2	2	1	0
G2_DM	1777	2	2	1	0
G2_DM	1778	2	2	1	0
G2_DM	1779	3	2	1	0
G2_DM	1780	3	2	1	0
G2_DM	1781	3	2	1	0
G2_DM	1782	3	2	1	0
G2_DM	1783	3	1	0	0
G2_DM	1784	3	1	0	0
G2_DM	1785	3	0	0	0
G2_DM	1786	4	0	0	0
G2_DM	1787	4	0	0	0
G2_DM	1788	4	0	0	0
G2_DM	1789	4	0	0	0
G2_DM	1790	4	0	0	0
G2_DM	1791	4	0	0	0
G2_DM	1792	4	0	0	0
G2_DM	1793	4	0	0	0
G2_DM	1794	4	0	0	0
G2_DM	1795	4	0	0	0
G2_DM	1796	4	0	0	0
G2_DM	1797	4	0	0	0
G2_DM	1798	4	0	0	0
G2_DM	1799	4	0	0	0
G2_DM	1800	4	0	0	0
G2_DM	1801	5	0	0	0
G2_DM	1802	5	0	0	0
G2_DM	1803	5	0	0	0
G2_DM	1804	5	0	0	0
G2_DM	1805	5	0	0	0
G2_DM	1806	5	0	0	0
G2_DM	1807	5	0	0	0
G2_DM	1808	5	0	0	0
G2_DM	1809	5	0	0	0
G2_DM	1810	5	0	0	0
G2_DM	1811	5	0	0	0
G2_DM	1812	5	0	0	0
G2_DM	1813	5	0	0	0
G2_DM	1814	5	0	0	0
G2_DM	1815	5	0	0	0
G2_DM	1816	5	0	0	0
G2_DM	1817	5	0	0	0
G2_DM	1818	5	0	0	0
G2_DM	1819	5	0	0	0
G2_DM	1820	6	0	0	0
G2_DM	1821	6	0	0	0
G2_DM	1822	6	0	0	0
G2_DM	1823	6	0	0	0
G2_DM	1824	6	0	0	0
G2_DM	1825	6	0	0	0
G2_DM	1826	6	0	0	0
G2_DM	1827	5	0	0	0
G2_DM	1828	4	0	0	0
G2_DM	1829	4	0	0	0
G2_DM	1830	4	0	0	0
G2_DM	1831	4	0	0	0
G2_DM	1832	5	0	0	0
G2_DM	1833	5	0	0	0
G2_DM	1834	5	0	0	0
G2_DM	1835	5	0	0	0
G2_DM	1836	5	0	0	0
G2_DM	1837	5	0	0	0
G2_DM	1838	5	0	0	0
G2_DM	1839	5	0	0	0
G2_DM	1840	5	0	0	0
G2_DM	1841	5	0	0	0
G2_DM	1842	5	0	0	0
G2_DM	1843	6	0	0	0
G2_DM	1844	6	0	0	0
G2_DM	1845	6	0	0	0
G2_DM	1846	6	0	0	0
G2_DM	1847	6	0	0	0
G2_DM	1848	6	0	0	0
G2_DM	1849	6	0	0	0
G2_DM	1850	7	0	0	0
G2_DM	1851	7	0	0	0
G2_DM	1852	7	0	0	0
G2_DM	1853	7	0	0	0
G2_DM	1854	7	0	0	0
G2_DM	1855	7	0	0	0
G2_DM	1856	7	0	0	0
G2_DM	1857	8	0	0	0
G2_DM	1858	8	0	0	0
G2_DM	1859	8	0	0	0
G2_DM	1860	8	0	0	0
G2_DM	1861	8	0	0	0
G2_DM	1862	8	0	0	0
G2_DM	1863	9	0	0	0
G2_DM	1864	9	0	0	0
G2_DM	1865	9	0	0	0
G2_DM	1866	9	0	0	0
G2_DM	1867	10	0	0	0
G2_DM	1868	10	0	0	0
G2_DM	1869	10	0	0	0
G2_DM	1870	10	0	0	0
G2_DM	1871	10	0	0	0
G2_DM	1872	10	0	0	0
G2_DM	1873	10	0	0	0
G2_DM	1874	10	0	0	0
G2_DM	1875	10	0	0	0
G2_DM	1876	10	0	0	0
G2_DM	1877	10	0	0	0
G2_DM	1878	10	0	0	0
G2_DM	1879	9	0	0	0
G2_DM	1880	9	0	0	0
G2_DM	1881	8	0	0	0
G2_DM	1882	8	0	0	0
G2_DM	1883	8	0	0	0
G2_DM	1884	8	0	0	0
G2_DM	1885	8	0	1	0
G2_DM	1886	8	0	1	0
G2_DM	1887	8	0	1	0
G2_DM	1888	8	0	1	0
G2_DM	1889	8	0	1	0
G2_DM	1890	8	0	1	1
G2_DM	1891	8	0	1	1
G2_DM	1892	8	0	1	1
G2_DM	1893	8	0	1	1
G2_DM	1894	8	0	1	1
G2_DM	1895	8	0	1	1
G2_DM	1896	8	0	1	1
G2_DM	1897	8	0	1	1
G2_DM	1898	8	0	1	1
G2_DM	1899	8	0	1	1
G2_DM	1900	7	0	1	1
G2_DM	1901	7	0	1	1
G2_DM	1902	7	0	1	1
G2_DM	1903	7	0	1	1
G2_DM	1904	7	0	1	1
G2_DM	1905	7	0	1	1
G2_DM	1906	8	0	1	1
G2_DM	1907	8	0	1	1
G2_DM	1908	8	0	1	1
G2_DM	1909	8	0	1	1
G2_DM	1910	8	0	1	1
G2_DM	1911	8	0	1	1
G2_DM	1912	8	0	1	1
G2_DM	1913	8	0	1	1
G2_DM	1914	8	0	1	1
G2_DM	1915	8	0	1	1
G2_DM	1916	8	0	1	1
G2_DM	1917	8	0	1	1
G2_DM	1918	8	0	1	1
G2_DM	1919	7	0	1	1
G2_DM	1920	7	0	1	1
G2_DM	1921	7	0	1	1
G2_DM	1922	7	0	1	1
G2_DM	1923	7	0	1	1
G2_DM	1924	7	0	1	1
G2_DM	1925	7	0	1	1
G2_DM	1926	7	1	1	1
G2_DM	1927	8	1	1	1
G2_DM	1928	9	1	1	1
G2_DM	1929	9	1	1	1
G2_DM	1930	9	1	1	1
G2_DM	1931	8	1	1	1
G2_DM	1932	8	1	1	1
G2_DM	1933	8	1	1	1
G2_DM	1934	8	1	1	1
G2_DM	1935	8	1	1	1
G2_DM	1936	8	1	1	1
G2_DM	1937	8	1	1	1
G2_DM	1938	8	1	1	1
G2_DM	1939	7	1	1	1
G2_DM	1940	7	1	1	1
G2_DM	1941	7	1	1	1
G2_DM	1942	7	1	1	1
G2_DM	1943	7	1	1	1
G2_DM	1944	7	1	1	1
G2_DM	1945	7	1	1	1
G2_DM	1946	7	1	1	1
G2_DM	1947	8	1	1	1
G2_DM	1948	9	1	1	1
G2_DM	1949	10	1	1	2
G2_DM	1950	9	1	1	2
G2_DM	1951	9	1	1	2
G2_DM	1952	9	1	1	2
G2_DM	1953	9	1	1	2
G2_DM	1954	9	1	1	2
G2_DM	1955	10	1	1	2
G2_DM	1956	10	1	1	2
G2_DM	1957	9	1	1	2
G2_DM	1958	9	1	1	2
G2_DM	1959	8	1	1	2
G2_DM	1960	8	1	1	2
G2_DM	1961	8	1	0	2
G2_DM	1962	8	1	0	3
G2_DM	1963	7	1	0	3
G2_DM	1964	7	1	0	3
G2_DM	1965	7	1	0	2
G2_DM	1966	7	1	0	2
G2_DM	1967	7	2	0	2
G2_DM	1968	7	2	0	2
G2_DM	1969	7	2	0	2
G2_DM	1970	7	2	0	2
G2_DM	1971	7	2	0	2
G2_DM	1972	7	2	0	2
G2_DM	1973	7	2	0	2
G2_DM	1974	7	2	0	2
G2_DM	1975	7	2	0	2
G2_DM	1976	7	2	0	2
G2_DM	1977	7	2	0	2
G2_DM	1978	7	2	0	2
G2_DM	1979	7	3	0	2
G2_DM	1980	7	3	0	2
G2_DM	1981	7	4	0	2
G2_DM	1982	7	4	0	2
G2_DM	1983	7	4	0	2
G2_DM	1984	7	4	0	2
G2_DM	1985	7	4	0	2
G2_DM	1986	7	4	0	2
G2_DM	1987	7	4	0	2
G2_DM	1988	7	4	0	2
G2_DM	1989	7	5	0	2
G2_DM	1990	7	5	0	2
G2_DM	1991	7	5	0	2
G2_DM	1992	7	5	0	2
G2_DM	1993	7	5	0	2
G2_DM	1994	7	5	0	2
G2_DM	1995	7	4	0	2
G2_DM	1996	7	4	0	2
G2_DM	1997	7	4	0	2
G2_DM	1998	7	5	0	2
G2_DM	1999	7	5	0	3
G2_DM	2000	6	5	0	3
G2_DM	2001	6	5	0	3
G2_DM	2002	6	5	0	3
G2_DM	2003	6	5	0	3
G2_DM	2004	6	5	0	3
G2_DM	2005	6	5	0	3
G2_DM	2006	6	5	0	3
G2_DM	2007	6	5	1	3
G2_DM	2008	6	5	1	3
G2_DM	2009	6	5	1	3
G2_DM	2010	6	5	1	3
G2_DM	2011	6	5	1	3
G2_DM	2012	6	6	1	3
G2_DM	2013	6	6	1	3
G2_DM	2014	6	6	1	3
G2_DM	2015	6	6	1	3
G2_DM	2016	6	6	1	4
G2_DM	2017	6	6	1	4
G2_DM	2018	6	6	1	4
G2_DM	2019	6	6	1	4
G2_DM	2020	6	6	1	4
G2_DM	2021	6	6	1	4
G2_DM	2022	6	6	1	4
G2_DM	2023	6	6	1	3
G2_DM	2024	6	6	1	3
G2_DM	2025	6	6	1	3
G2_DM	2026	6	6	1	3
G2_DM	2027	4	7	1	3
G2_DM	2028	3	7	1	3
G2_DM	2029	3	7	1	3
G2_DM	2030	3	7	1	3
G2_DM	2031	3	7	1	3
G2_DM	2032	3	7	1	3
G2_DM	2033	3	7	1	3
G2_DM	2034	3	7	1	2
G2_DM	2035	3	7	1	2
G2_DM	2036	3	6	1	2
G2_DM	2037	3	6	1	2
G2_DM	2038	3	6	1	2
G2_DM	2039	3	6	1	2
G2_DM	2040	3	6	1	2
G2_DM	2041	3	6	1	2
G2_DM	2042	3	6	1	2
G2_DM	2043	3	6	1	2
G2_DM	2044	3	6	1	2
G2_DM	2045	3	6	1	2
G2_DM	2046	2	6	1	2
G2_DM	2047	2	6	1	2
G2_DM	2048	2	6	1	2
G2_DM	2049	1	6	1	2
G2_DM	2050	1	6	1	2
G2_DM	2051	1	6	1	2
G2_DM	2052	1	6	1	2
G2_DM	2053	0	6	1	2
G2_DM	2054	0	6	1	2
G2_DM	2055	0	6	1	2
G2_DM	2056	0	6	1	2
G2_DM	2057	0	6	1	2
G2_DM	2058	0	6	1	2
G2_DM	2059	0	6	1	2
G2_DM	2060	0	6	1	2
G2_DM	2061	0	6	1	2
G2_DM	2062	0	6	1	2
G2_DM	2063	0	6	1	2
G2_DM	2064	0	6	1	2
G2_DM	2065	0	6	1	2
G2_DM	2066	0	6	1	2
G2_DM	2067	0	6	1	2
G2_DM	2068	0	6	1	2
G2_DM	2069	0	6	1	2
G2_DM	2070	0	6	1	2
G2_DM	2071	0	6	1	2
G2_DM	2072	0	6	1	2
G2_DM	2073	0	6	0	2
G2_DM	2074	0	6	0	1
G2_DM	2075	0	6	0	1
G2_DM	2076	0	6	0	1
G2_DM	2077	0	6	0	1
G2_DM	2078	0	6	0	1
G2_DM	2079	0	5	0	1
G2_DM	2080	1	6	0	1
G2_DM	2081	1	5	0	1
G2_DM	2082	1	5	0	1
G2_DM	2083	1	6	0	1
G2_DM	2084	1	6	0	1
G2_DM	2085	1	6	0	1
G2_DM	2086	1	6	0	1
G2_DM	2087	1	6	0	1
G2_DM	2088	1	6	0	1
G2_DM	2089	1	5	0	1
G2_DM	2090	1	4	0	1
G2_DM	2091	1	4	0	0
G2_DM	2092	1	4	0	0
G2_DM	2093	1	4	0	0
G2_DM	2094	1	4	0	0
G2_DM	2095	1	4	0	0
G2_DM	2096	1	4	0	0
G2_DM	2097	1	3	0	0
G2_DM	2098	1	3	0	0
G2_DM	2099	1	3	0	0
G2_DM	2100	1	3	0	0
G2_DM	2101	1	3	0	0
G2_DM	2102	1	3	0	0
G2_DM	2103	1	3	0	0
G2_DM	2104	1	3	0	0
G2_DM	2105	1	3	0	0
G2_DM	2106	1	3	0	0
G2_DM	2107	1	3	0	0
G2_DM	2108	1	3	0	0
G2_DM	2109	1	3	0	0
G2_DM	2110	1	3	0	0
G2_DM	2111	1	3	0	0
G2_DM	2112	1	3	0	0
G2_DM	2113	1	3	0	0
G2_DM	2114	1	3	0	0
G2_DM	2115	1	3	0	0
G2_DM	2116	1	3	0	0
G2_DM	2117	1	3	0	0
G2_DM	2118	1	3	0	0
G2_DM	2119	1	2	0	0
G2_DM	2120	1	2	0	0
G2_DM	2121	1	2	0	0
G2_DM	2122	1	2	0	0
G2_DM	2123	1	2	0	1
G2_DM	2124	1	2	0	1
G2_DM	2125	1	2	0	1
G2_DM	2126	1	2	0	1
G2_DM	2127	1	2	0	1
G2_DM	2128	1	2	0	1
G2_DM	2129	1	2	0	1
G2_DM	2130	1	2	0	1
G2_DM	2131	1	2	0	1
G2_DM	2132	1	2	0	1
G2_DM	2133	1	3	0	1
G2_DM	2134	1	3	0	1
G2_DM	2135	1	3	0	1
G2_DM	2136	1	3	0	1
G2_DM	2137	1	3	0	1
G2_DM	2138	1	3	0	1
G2_DM	2139	1	3	0	1
G2_DM	2140	1	3	0	2
G2_DM	2141	1	3	0	2
G2_DM	2142	1	3	0	2
G2_DM	2143	1	3	0	2
G2_DM	2144	1	3	0	2
G2_DM	2145	1	3	0	2
G2_DM	2146	1	3	0	2
G2_DM	2147	1	3	0	2
G2_DM	2148	1	3	0	2
G2_DM	2149	1	3	0	2
G2_DM	2150	1	3	0	2
G2_DM	2151	1	3	0	2
G2_DM	2152	1	3	0	2
G2_DM	2153	1	3	0	2
G2_DM	2154	1	3	0	2
G2_DM	2155	1	3	0	2
G2_DM	2156	1	3	0	2
G2_DM	2157	1	3	0	3
G2_DM	2158	1	3	0	3
G2_DM	2159	1	3	0	3
G2_DM	2160	1	3	0	3
G2_DM	2161	1	3	0	3
G2_DM	2162	1	3	0	3
G2_DM	2163	1	3	0	3
G2_DM	2164	1	3	0	3
G2_DM	2165	1	3	0	3
G2_DM	2166	1	3	0	3
G2_DM	2167	1	3	0	3
G2_DM	2168	1	2	0	3
G2_DM	2169	1	2	0	3
G2_DM	2170	1	2	0	3
G2_DM	2171	1	2	0	3
G2_DM	2172	1	2	0	3
G2_DM	2173	1	2	0	3
G2_DM	2174	1	2	0	3
G2_DM	2175	1	3	0	3
G2_DM	2176	1	2	0	3
G2_DM	2177	1	2	0	3
G2_DM	2178	1	2	0	3
G2_DM	2179	1	2	0	3
G2_DM	2180	0	1	0	3
G2_DM	2181	0	1	0	3
G2_DM	2182	0	1	0	3
G2_DM	2183	0	2	0	3
G2_DM	2184	1	2	0	3
G2_DM	2185	1	2	0	3
G2_DM	2186	1	2	0	3
G2_DM	2187	1	2	1	3
G2_DM	2188	1	2	1	3
G2_DM	2189	1	2	1	3
G2_DM	2190	1	2	1	3
G2_DM	2191	1	2	1	3
G2_DM	2192	1	2	1	3
G2_DM	2193	1	2	1	3
G2_DM	2194	1	2	1	3
G2_DM	2195	1	2	1	3
G2_DM	2196	1	3	2	3
G2_DM	2197	1	3	2	3
G2_DM	2198	1	3	2	3
G2_DM	2199	1	3	2	2
G2_DM	2200	1	3	2	2
G2_DM	2201	1	3	2	2
G2_DM	2202	1	3	2	2
G2_DM	2203	1	3	2	2
G2_DM	2204	1	3	2	2
G2_DM	2205	1	3	3	2
G2_DM	2206	1	3	3	2
G2_DM	2207	1	3	3	2
G2_DM	2208	1	3	3	2
G2_DM	2209	1	3	3	2
G2_DM	2210	1	3	3	2
G2_DM	2211	1	3	3	2
G2_DM	2212	1	3	3	2
G2_DM	2213	1	3	3	2
G2_DM	2214	1	3	3	2
G2_DM	2215	1	3	3	1
G2_DM	2216	1	3	3	1
G2_DM	2217	1	3	3	1
G2_DM	2218	1	3	3	1
G2_DM	2219	1	4	3	1
G2_DM	2220	1	4	3	1
G2_DM	2221	1	4	3	1
G2_DM	2222	1	4	3	1
G2_DM	2223	1	4	3	1
G2_DM	2224	1	4	3	1
G2_DM	2225	1	4	3	1
G2_DM	2226	1	4	3	1
G2_DM	2227	1	4	3	1
G2_DM	2228	1	4	3	1
G2_DM	2229	1	4	3	1
G2_DM	2230	1	4	3	1
G2_DM	2231	1	4	3	1
G2_DM	2232	1	4	3	1
G2_DM	2233	1	4	3	0
G2_DM	2234	1	4	3	0
G2_DM	2235	1	4	3	0
G2_DM	2236	1	4	3	0
G2_DM	2237	1	4	3	0
G2_DM	2238	1	4	3	0
G2_DM	2239	1	4	3	0
G2_DM	2240	1	4	3	0
G2_DM	2241	1	4	3	0
G2_DM	2242	1	4	3	0
G2_DM	2243	1	4	3	1
G2_DM	2244	1	4	3	1
G2_DM	2245	1	4	3	1
G2_DM	2246	1	3	3	1
G2_DM	2247	1	3	3	1
G2_DM	2248	1	3	3	1
G2_DM	2249	1	3	3	1
G2_DM	2250	1	3	3	1
G2_DM	2251	1	3	3	1
G2_DM	2252	1	3	3	1
G2_DM	2253	1	3	3	1
G2_DM	2254	1	3	3	1
G2_DM	2255	1	3	3	1
G2_DM	2256	1	3	2	1
G2_DM	2257	1	3	2	1
G2_DM	2258	1	3	2	1
G2_DM	2259	1	4	2	1
G2_DM	2260	1	4	2	1
G2_DM	2261	1	5	2	1
G2_DM	2262	1	5	2	1
G2_DM	2263	1	5	2	1
G2_DM	2264	1	5	2	1
G2_DM	2265	1	5	2	1
G2_DM	2266	1	4	2	1
G2_DM	2267	1	4	2	1
G2_DM	2268	1	4	2	1
G2_DM	2269	1	4	2	1
G2_DM	2270	1	4	1	1
G2_DM	2271	1	4	1	1
G2_DM	2272	1	4	1	1
G2_DM	2273	1	4	1	1
G2_DM	2274	1	4	1	1
G2_DM	2275	1	3	1	1
G2_DM	2276	1	3	1	1
G2_DM	2277	1	3	1	1
G2_DM	2278	1	3	1	1
G2_DM	2279	1	3	0	1
G2_DM	2280	1	3	0	1
G2_DM	2281	1	3	0	1
G2_DM	2282	1	3	0	1
G2_DM	2283	1	3	0	1
G2_DM	2284	0	3	0	1
G2_DM	2285	0	3	0	1
G2_DM	2286	0	3	0	1
G2_DM	2287	1	3	0	1
G2_DM	2288	1	3	0	1
G2_DM	2289	1	3	0	1
G2_DM	2290	1	3	0	1
G2_DM	2291	1	3	0	1
G2_DM	2292	1	3	0	1
G2_DM	2293	1	3	0	1
G2_DM	2294	1	3	0	1
G2_DM	2295	1	3	0	1
G2_DM	2296	1	3	0	1
G2_DM	2297	1	3	0	1
G2_DM	2298	1	3	0	1
G2_DM	2299	1	3	0	1
G2_DM	2300	1	3	0	1
G2_DM	2301	1	3	0	2
G2_DM	2302	2	3	0	2
G2_DM	2303	2	3	0	2
G2_DM	2304	2	3	0	2
G2_DM	2305	2	3	0	2
G2_DM	2306	2	3	0	2
G2_DM	2307	2	3	0	2
G2_DM	2308	2	3	0	2
G2_DM	2309	2	3	0	2
G2_DM	2310	2	3	0	2
G2_DM	2311	2	3	0	2
G2_DM	2312	2	3	0	2
G2_DM	2313	2	3	0	2
G2_DM	2314	2	3	0	2
G2_DM	2315	2	3	0	2
G2_DM	2316	2	3	0	2
G2_DM	2317	2	3	0	1
G2_DM	2318	2	2	0	1
G2_DM	2319	2	2	0	1
G2_DM	2320	2	2	0	1
G2_DM	2321	2	2	0	1
G2_DM	2322	2	2	0	1
G2_DM	2323	2	2	0	1
G2_DM	2324	2	2	0	1
G2_DM	2325	2	2	0	1
G2_DM	2326	2	2	0	1
G2_DM	2327	2	2	0	1
G2_DM	2328	2	2	0	1
G2_DM	2329	2	2	0	1
G2_DM	2330	2	2	0	1
G2_DM	2331	2	2	0	1
G2_DM	2332	2	2	0	1
G2_DM	2333	2	2	0	1
G2_DM	2334	2	2	0	1
G2_DM	2335	2	2	0	1
G2_DM	2336	2	2	0	1
G2_DM	2337	2	2	0	1
G2_DM	2338	2	2	0	1
G2_DM	2339	2	2	0	1
G2_DM	2340	2	2	0	1
G2_DM	2341	2	2	0	1
G2_DM	2342	2	2	0	1
G2_DM	2343	2	1	0	1
G2_DM	2344	2	1	0	1
G2_DM	2345	2	1	0	1
G2_DM	2346	2	1	0	1
G2_DM	2347	2	1	0	1
G2_DM	2348	2	1	0	1
G2_DM	2349	2	1	0	1
G2_DM	2350	2	1	0	1
G2_DM	2351	2	1	0	1
G2_DM	2352	2	1	0	1
G2_DM	2353	2	1	0	1
G2_DM	2354	2	1	0	1
G2_DM	2355	2	1	0	1
G2_DM	2356	2	1	0	1
G2_DM	2357	2	1	0	1
G2_DM	2358	2	1	0	1
G2_DM	2359	2	1	0	1
G2_DM	2360	2	1	0	1
G2_DM	2361	2	0	0	1
G2_DM	2362	2	0	0	1
G2_DM	2363	2	0	0	1
G2_DM	2364	2	0	0	1
G2_DM	2365	2	0	0	1
G2_DM	2366	2	0	0	1
G2_DM	2367	2	0	0	1
G2_DM	2368	2	0	0	1
G2_DM	2369	2	0	0	1
G2_DM	2370	2	0	0	1
G2_DM	2371	2	0	0	1
G2_DM	2372	2	0	0	2
G2_DM	2373	2	0	1	3
G2_DM	2374	2	0	1	3
G2_DM	2375	2	0	1	3
G2_DM	2376	2	0	1	3
G2_DM	2377	2	0	1	2
G2_DM	2378	2	0	1	2
G2_DM	2379	2	0	1	2
G2_DM	2380	2	0	1	2
G2_DM	2381	2	0	1	2
G2_DM	2382	1	0	1	2
G2_DM	2383	1	0	1	2
G2_DM	2384	1	0	1	2
G2_DM	2385	1	0	1	2
G2_DM	2386	1	0	1	2
G2_DM	2387	1	0	1	2
G2_DM	2388	1	0	1	2
G2_DM	2389	1	0	1	2
G2_DM	2390	1	1	1	2
G2_DM	2391	1	1	1	2
G2_DM	2392	1	1	1	2
G2_DM	2393	1	1	1	2
G2_DM	2394	1	1	1	2
G2_DM	2395	0	1	1	2
G2_DM	2396	0	1	1	2
G2_DM	2397	0	1	1	2
G2_DM	2398	0	1	1	2
G2_DM	2399	0	1	1	2
G2_DM	2400	0	1	1	2
G2_DM	2401	0	1	1	2
G2_DM	2402	0	1	1	2
G2_DM	2403	0	1	1	2
G2_DM	2404	0	1	1	2
G2_DM	2405	0	1	1	2
G2_DM	2406	0	1	1	2
G2_DM	2407	0	1	1	2
G2_DM	2408	0	1	1	2
G2_DM	2409	0	1	1	2
G2_DM	2410	0	1	1	2
G2_DM	2411	0	1	1	2
G2_DM	2412	0	1	1	2
G2_DM	2413	0	1	1	2
G2_DM	2414	1	1	1	2
G2_DM	2415	1	1	1	2
G2_DM	2416	1	1	1	2
G2_DM	2417	2	1	1	2
G2_DM	2418	2	1	1	2
G2_DM	2419	2	1	1	2
G2_DM	2420	2	1	1	2
G2_DM	2421	2	1	1	2
G2_DM	2422	2	1	1	2
G2_DM	2423	2	1	1	2
G2_DM	2424	2	1	1	2
G2_DM	2425	2	1	1	2
G2_DM	2426	2	1	1	2
G2_DM	2427	2	1	1	2
G2_DM	2428	2	1	1	2
G2_DM	2429	2	1	1	2
G2_DM	2430	2	1	1	2
G2_DM	2431	2	1	1	2
G2_DM	2432	2	1	1	2
G2_DM	2433	2	1	1	2
G2_DM	2434	2	1	1	2
G2_DM	2435	2	1	1	2
G2_DM	2436	2	1	1	2
G2_DM	2437	2	1	1	2
G2_DM	2438	2	1	1	2
G2_DM	2439	2	1	1	2
G2_DM	2440	2	1	1	2
G2_DM	2441	2	1	1	1
G2_DM	2442	2	1	1	2
G2_DM	2443	2	1	1	2
G2_DM	2444	2	1	1	2
G2_DM	2445	2	1	1	2
G2_DM	2446	2	1	1	2
G2_DM	2447	2	1	1	2
G2_DM	2448	2	1	1	2
G2_DM	2449	2	2	0	1
G2_DM	2450	2	2	0	1
G2_DM	2451	2	2	0	1
G2_DM	2452	2	2	0	1
G2_DM	2453	2	2	0	1
G2_DM	2454	2	2	0	1
G2_DM	2455	2	2	0	1
G2_DM	2456	2	1	0	1
G2_DM	2457	2	1	0	1
G2_DM	2458	2	1	0	1
G2_DM	2459	3	1	0	1
G2_DM	2460	3	1	0	1
G2_DM	2461	3	1	0	1
G2_DM	2462	3	1	0	1
G2_DM	2463	3	1	0	1
G2_DM	2464	3	1	0	1
G2_DM	2465	3	2	0	1
G2_DM	2466	3	2	0	1
G2_DM	2467	3	2	0	1
G2_DM	2468	3	2	0	1
G2_DM	2469	3	2	0	1
G2_DM	2470	3	2	0	1
G2_DM	2471	3	2	0	1
G2_DM	2472	3	2	1	1
G2_DM	2473	3	2	1	1
G2_DM	2474	3	2	1	1
G2_DM	2475	3	2	1	1
G2_DM	2476	3	2	1	1
G2_DM	2477	3	2	1	1
G2_DM	2478	3	2	1	1
G2_DM	2479	3	2	1	1
G2_DM	2480	3	2	1	1
G2_DM	2481	3	2	1	1
G2_DM	2482	3	2	1	1
G2_DM	2483	3	2	1	1
G2_DM	2484	3	2	1	1
G2_DM	2485	3	2	1	1
G2_DM	2486	3	2	1	1
G2_DM	2487	3	2	1	1
G2_DM	2488	3	2	1	1
G2_DM	2489	3	2	1	1
G2_DM	2490	3	2	1	1
G2_DM	2491	3	2	1	1
G2_DM	2492	3	2	1	1
G2_DM	2493	3	2	1	1
G2_DM	2494	3	2	1	1
G2_DM	2495	3	2	1	1
G2_DM	2496	3	2	1	1
G2_DM	2497	3	2	1	1
G2_DM	2498	3	2	1	1
G2_DM	2499	3	2	1	1
G2_DM	2500	3	2	1	1
G2_DM	2501	3	2	1	1
G2_DM	2502	3	2	1	1
G2_DM	2503	3	2	1	1
G2_DM	2504	3	3	1	1
G2_DM	2505	3	3	1	1
G2_DM	2506	3	3	1	1
G2_DM	2507	3	3	1	1
G2_DM	2508	3	3	1	1
G2_DM	2509	3	3	1	1
G2_DM	2510	3	3	1	1
G2_DM	2511	3	4	1	1
G2_DM	2512	3	4	1	1
G2_DM	2513	3	4	1	1
G2_DM	2514	1	4	1	0
G2_DM	2515	2	4	1	0
G2_DM	2516	2	4	1	0
G2_DM	2517	2	4	1	0
G2_DM	2518	2	4	1	0
G2_DM	2519	2	4	1	0
G2_DM	2520	2	4	1	0
G2_DM	2521	2	4	1	0
